5988, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 
92234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
93484, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
94734, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
95984, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
97234, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
98483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
99733, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
100983, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 12, 4, 8, 17, 59, 
102233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
103483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
104733, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
105983, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
107233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
108483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
109733, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
110983, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
112233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
113483, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
114733, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
115983, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
117233, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
118482, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
119733, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
