5988, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 64, 36, 0, 0, 0, 
120981, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
122231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
123481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
124731, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
125980, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 16, 4, 8, 16, 56, 
127231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
128481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
129731, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
130980, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
132231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
133481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
134731, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
135981, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
137231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
138481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
139730, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
140981, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
142231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
143481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
144730, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
145981, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
147231, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
148481, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 15, 4, 8, 17, 57, 
149731, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 16, 4, 8, 17, 57, 
